text,true brand,predicted brand,choice brand,prob brand,true model,predicted model,choice model,prob model
Diadora gress fotballsko (DST)Str.35.5 mye brukt,Diadora,Diadora,1,0.981194201872,DST,Diadora,0,6.60893637204e-05
Selges i størrelsen small,nan,small,0,7.06226123309e-09,nan,small,0,3.7324789575e-09
Ubrukte sko i skinn fra Le Coq Sportif str 42,Le Coq Sportif,Le Coq Sportif,1,0.998895473528,nan,Coq,0,2.82552297087e-05
"Strikkegenser fra monki strS ,lite brukt",monki,monki strS,1,0.999998807313,nan,strS,0,7.86168296487e-06
"IKEA (ANTILOP) BARNESTOL MED BRETT! (Kapp, Østre Toten)",IKEA,IKEA,1,0.999999585803,ANTILOP,ANTILOP,0,0.000903806666849
Good,nan,Good,0,0.000181422192265,nan,Good,0,1.31445737206e-06
Skjorte fra hennes og mauritz. Str 38,hennes og mauritz,hennes og mauritz,1,0.999793007619,nan,mauritz,0,1.06055815416e-05
Nordic Cab sykkelvogn. Jogge og trillehjul. Nye dekk.,Nordic Cab,Nordic Cab,1,0.999781898883,nan,Cab,0,0.00367097594538
"Vintersko str.26! Kan sendes! (Holder til på Kapp, Østre)",nan,Vintersko,0,0.00794867459592,nan,Vintersko,0,1.12591820512e-05
Honda crv 4x4.  km 163 000 ingen feil el mangler el. rust,Honda,Honda,1,0.954759479011,crv,crv,0,0.409788048403
Acne studios skjorte med avtagbar krage. Str. 48,Acne studios,Acne,1,0.999999970774,nan,studios,0,0.0230726412041
"HM Trend. Skjørt, svart, aldri brukt, str 40. Ny pris 349.",HM ,HM Trend,1,1.0,nan,Trend,0,1.26583729332e-05
Her kan du ta et spill for 10kr. eller kjøpe alle for 40kr,nan,Her,0,0.0310235518374,nan,Her,0,0.000168018322301
Dr. Brandt produkter selges samlet. Ubrukt og forseglet. ,Dr. Brandt,Brandt,1,0.534147724075,nan,Dr,0,0.0020126083916
"Juicy Couture jakke str 14, står juicy Couture bak",Juicy Couture,Juicy Couture,1,0.99999999824,nan,bak,0,3.57595434256e-06
"Sko, Bianco, str 39",Bianco,Bianco,1,0.998382916077,nan,Bianco,0,1.46878957615e-05
LOVE fotsid kjole. Str. S. Pent brukt. ,LOVE,LOVE,0,0.000495704197208,nan,LOVE,0,0.461205795153
Sko fra Nelly. Str 36. Lite brukt.,Nelly,Nelly,1,0.999999999349,nan,fra,0,8.66888993474e-10
Jakarta spisestue med 6 stoler og 2 klaffer. 95722626,nan,Jakarta,0,0.0767607673002,Jakarta,Jakarta,1,0.923071554203
Helt ny spiller hbo 100 ny priss 2500 brukt 1 gang,nan,priss,0,3.09400309509e-05,nan,priss,0,2.10013156054e-06
"Face sko, str 36. Brukt 1 gang ingen skader",Face,Face,0,0.192029165369,nan,Face,0,0.00030934119935
Tiger Grace jeans. W32 L32.,Tiger,Tiger Grace,1,0.998168645272,Grace,Grace,0,0.00444472389121
"Moods of Norway, iPad cover i ull, aldri brukt",Moods of Norway,Moods of Norway,1,0.999962918655,nan,Norway,0,0.000104164780385
Dining Table Set. In great condition.,nan,Dining Table Set,1,0.993915419354,nan,Table,0,0.0726222365166
"Treningsjakke fra Nike i størrelse small. Lite brukt.300,-",Nike,Nike,1,0.999999999281,nan,300,0,8.18771558805e-09
2011 VW Passat - 191000km,VW,VW,0,0.450177096518,Passat,Passat,0,0.159600721154
Lilla/blå kjole fra Gina Tricot. Str. S. Litt stretch. ,Gina Tricot,Gina Tricot,1,0.999999999942,nan,Lilla,0,2.95612626186e-08
4 stk Questbar med chocolate chunk smak. Best før 22.08.15,Questbar,Questbar,0,0.0633380056244,nan,Questbar,0,0.00657937026622
Phillips -Salondry Control.,Phillips,Phillips,1,0.994596263042,Salondry Control,-,0,0.00608283176604
"Packard bell mini laptop. 11,6"" skjerm. Rensket og bra! ",Packard bell,Packard,1,0.994725052892,nan,bell,0,0.00882067199215
"Helt ny tigerlue str 0-4 år. Blå,brun,grå og kremhvit.",nan,tigerlue,0,0.00702518180144,nan,tigerlue,0,1.53379327695e-05
Bøker selges Åssiden/Drammen ,nan,Bøker,0,4.89682154281e-05,nan,Bøker,0,4.71998372134e-06
Bullfighter mc hansker. 1sesong som nye.,Bullfighter,Bullfighter,1,0.999937190999,nan,Bullfighter,0,1.11762813336e-07
Snowboard med sko til salgs. Str 38. Til dame.Kristiansand,nan,salgs,0,0.000528411983445,nan,Kristiansand,0,1.79650233835e-05
"Cheap Monday jeans. 29"" vidde og 32"" lengde. Kun brukt 1g.",Cheap Monday,Cheap Monday,1,0.999744640068,nan,Monday,0,0.00761721371075
"Ski-doo skandic wt  600 2003 7955 km
												",Ski-doo,doo,0,0.00806108323,skandic wt  600,skandic,0,0.00126559056548
"Ubrukte sko fra Skopunkten
												Str: 41
												Merke: VOX shoes 
												",VOX shoes,Skopunkten,1,0.999999995055,nan,VOX,0,0.000124950627104
Aldo. Str40. Som ny. For små for meg. Ny pris 800. Øns.400,Aldo,Aldo,1,0.988520361449,nan,Øns,0,5.18295147802e-05
"Sommerkjole str.158/164! Kan sendes! (Kapp, Østre Toten)",nan,Sommerkjole,0,1.82522343156e-05,nan,164,0,3.22576243514e-08
Pent brukt genser fra Ralph Lauren str M,Ralph Lauren,Ralph Lauren,1,0.999999999806,nan,M,0,1.11316475084e-08
Ralph Lauren dress str 6 mnd,Ralph Lauren,Ralph Lauren,1,0.995324984807,nan,mnd,0,2.09037147749e-07
God lang strikkejakke fra ICHI. Str L.,ICHI,ICHI,1,0.99996731356,nan,ICHI,0,1.37830707348e-07
Dolce Gusto kaffemaskin i fin stand.,Dolce Gusto,Dolce Gusto,1,0.678718094592,nan,Gusto,0,0.00611107474577
"Caprice str 38. Aldri brukt. Ord.pris var 799,-",Caprice,Caprice,1,0.972808911964,nan,Caprice,0,0.000482138945034
Jakke fra Vila str s. Pent brukt,Vila,Vila,1,0.999999999918,nan,fra,0,1.48401732879e-09
"Vivikes, fotsid kjole med mye vidde. Str m. Ubrukt, ny 699",Vivikes,Vivikes,1,0.999333169839,nan,Vivikes,0,0.000476332208873
Italienske sko fra Nove i str. 39.       Aldri brukt,Nove,Nove,1,0.99999937963,nan,Italienske,0,2.18210377135e-06
Str s. Hentes/sendes,nan,Str,0,9.17780592248e-08,nan,sendes,0,5.97028410121e-08
"Reebook trenings t-skjorte, xs",Reebook,Reebook,1,0.999970372028,nan,trenings,0,0.116907513056
"Surface pro 3 i5 8GB ram, 256GB harddisk.",nan,256GB,0,0.000175935467292,Surface pro 3,Surface pro 3 i5 8GB,1,0.999999817819
"Nytt Figura staffeli m/hylle, brukt 1gang. Selges hbo 900.",nan,Figura,1,0.701520437468,Figura,Figura,0,0.00362578811949
Oppheng for bukser og div fra IKEA,IKEA,IKEA,1,0.999999999799,nan,Oppheng,0,2.13194770222e-06
Ny ubrukt Victorias's Secret bikinitopp. Str 75b (US 34b),Victorias's Secret,Victorias's Secret,1,0.999999986871,nan,US,0,4.87978059548e-06
Kjole fra Stella Forest. Brukt en gang. Str. 42. M/L ,Stella Forest,Stella Forest,1,0.999999999108,nan,Forest,0,6.53700099482e-06
Lekker paljettkjole fra VOE str M. Aldri brukt. ,VOE,VOE,1,0.999999612344,nan,Lekker,0,6.991583968e-06
Benk fra IKEA,IKEA,IKEA,1,0.999999999996,nan,Benk,0,5.77088441857e-11
"Selger sko strl 37, nesten ubrukte alle sammen",nan,Selger,0,4.09289482172e-06,nan,sammen,0,8.4647106778e-08
Gant body str 68,Gant,Gant,1,0.999999911971,nan,body,0,5.40280630849e-05
"(Medium)Burberry skjerf, kjøpt på vintage butikk. ",Burberry,Burberry,1,0.99763405718,nan,Medium,0,1.98680620542e-06
Str xs. Pent brukt. Må hentes i Bergen sentrum,nan,Bergen,0,1.30933150498e-05,nan,sentrum,0,1.61358913928e-08
Svart kjole fra Gina Tricot. Str. 40. Lite brukt. ,Gina Tricot,Gina Tricot,1,0.999999999982,nan,fra,0,8.24593457098e-10
Str 44. Hentes/sendes,nan,Str,0,2.18195851496e-08,nan,44,0,1.06597485114e-07
Isabell Marant sneakers i gull str 37. Brukt en gang,Isabell Marant,Isabell Marant,1,0.999996961788,nan,Marant,0,3.20282399849e-05
"Gogolush klokke, brukt 2-3 ganger, nesten som ny, ",Gogolush,Gogolush,1,0.999703632371,nan,Gogolush,0,5.07400447137e-05
Ethan Allen leather sofa in excellent condition,Ethan Allen,Ethan Allen,1,0.999856270825,nan,Allen,0,0.00509758550577
Good blankt,nan,Good,0,4.42584179696e-05,nan,Good,0,3.91241335421e-08
"Nike joggesko, str. 38,5. Brukt kun 1 gang inne, som ny. ",Nike,Nike,1,0.999999757957,nan,joggesko,0,1.01164154697e-06
Klokke fra Cmyk selges. Lite brukt ,Cmyk,Cmyk,1,0.999999953201,nan,Cmyk,0,3.18918707993e-08
Str s. Hentes/sendes.,nan,Str,0,9.17780592248e-08,nan,sendes,0,1.83159796752e-09
"specialized tarmac sl2 tilsalgs dette er en xl ramme den har blit syklet ca 100mil altså en sesong så har den stått i boden etter det ikke vært med i noen fall alt er originalt syklen er i god stand og selges for den nette summen av 10 000kr.
												rammen er carbon, giret er ultegra og hjulsettet er fullcrom racing",specialized,tarmac,0,0.367548326398,tarmac sl2,sl2,0,0.293881024025
Louis Vuitton IPhone 4/5 fuderal,Louis Vuitton,Louis Vuitton,1,0.999999892515,IPhone 4,IPhone,0,0.0318955836266
"Flott kjole fra Peppercorn,i Str M. 50,- + frakt.",Peppercorn,Peppercorn,1,0.999999150572,nan,Flott,0,2.59830569788e-07
H&M blondeshorts. Str. S. Pent brukt. ,H&M,H&M,1,0.999999954876,nan,&,0,9.18126276152e-06
Hvit kjole fra Nelly. Str M. ,Nelly,Nelly,1,0.999999970111,nan,Hvit,0,7.09684153556e-09
Kjole fra Mini Market str M,Mini Market,Mini Market,1,0.999999995764,nan,Market,0,3.79031747733e-08
Abercrombie & Fitch shorts. Størrelse XS.,Abercrombie & Fitch,Abercrombie&Fitch,1,0.99998905005,nan,Fitch,0,1.78420318699e-06
Canal digital HD PVR 102 CT dekoder,Canal digital,Canal,1,0.977648683306,HD PVR 102,HD,0,0.00153487257341
LEGO frind cafe ,LEGO,LEGO,1,0.999850143931,nan,frind,0,0.000276494555487
Hunter adjustable aubergine - strl 38 omtrent ikke brukt.,Hunter,Hunter,1,0.999999671965,adjustable aubergine,adjustable,0,0.0854068554597
Pledd. Hentes eller sendes i posten. Kjøper betaler.,nan,Pledd,0,3.50126388601e-06,nan,Pledd,0,8.0536596705e-07
Kari Traa treningssett (2 deler). Str. M. Lite brukt. ,Kari Traa,Kari Traa,1,0.883956546729,nan,Traa,0,0.0102545850022
Bomullspysjer fra Petit Bateau str 6 mnd. Pris for begge,Petit Bateau,Petit Bateau,1,0.999999995878,nan,Bateau,0,1.0259988759e-05
Veske fra mango. Lite brukt. 40*30 cm ,mango,mango,1,0.999999814225,nan,30,0,1.47253352213e-07
"Noen som vil ha denne? Tupperware. Koster kr 449,- i magasinet, men jeg har 1 stk som jeg selger for kr 300,-. Selvfølgelig helt ny i plast.",Tupperware,Noen,0,0.00939712462877,nan,Tupperware,0,0.000142060743927
Rosa og hvit OnePiece i str. S selges.,OnePiece,OnePiece,0,0.170526596652,nan,OnePiece,0,0.00139434533446
Vero moda parkas str xl ,Vero moda,Vero moda,1,0.999999758367,nan,moda,0,5.22096208332e-06
Str 39. Kan hentes/sendes. Kjøper betaler. Førpris 599kr,nan,Førpris,0,9.69559183873e-08,nan,599kr,0,1.39648598926e-06
"Rayban, ny pris 1400, selges for 800kr",Rayban,Rayban,1,0.986432638142,nan,Rayban,0,7.30642682263e-05
"Lindex, svart genser, str L. Ny pris 349kr.",Lindex,Lindex,1,0.9999999998,nan,",",0,6.58085348719e-08
Jeg selger et tv bord tlfnr 91819979,nan,Jeg,0,0.000169439285131,nan,tlfnr,0,1.00884330466e-05
Snøresko fra ZARA str 39. Aldri brukt ,ZARA,ZARA,1,1.0,nan,39,0,8.36555718939e-10
Skjørt fra Jeane Blush. Størrelsen small,Jeane Blush,Jeane Blush,1,0.999999999966,nan,Blush,0,4.05568811795e-05
"Helt nye louboutin sko i str.36 selges for 5000,- ",louboutin,louboutin,1,0.701436663452,nan,louboutin,0,8.74286851406e-05
Ballerinas fra Marc by Mar Jacobs. Lite brukt. Str 37,Marc by Mar Jacobs,Marc by Mar Jacobs,1,0.999999999311,nan,Jacobs,0,5.13900401433e-08
"Bianca pensko str. 38. Ubrukt. Nypris kr. 699,-",Bianca,Bianca,1,0.999846039798,nan,pensko,0,2.08867902056e-06
Oppblåsbar krone! Artig innslag på fest/karneval. Ny!,nan,Oppblåsbar,0,5.30290408257e-06,nan,Oppblåsbar,0,3.6613961789e-07
Toalettmappe fra Kicks selges.,Kicks,Kicks,1,0.999999630645,nan,Kicks,0,2.08799129745e-07
Lite brukt kopper fra crema selges samlet,crema,crema,1,0.999966073498,nan,samlet,0,6.27900830871e-08
"New balance, str 41, brukt 1 gang., uten eske. Majourstuen",New balance,New,0,0.00526304402912,nan,balance,0,4.6655568956e-06
"Craft ny ubrukt hvit lue m/lapp på. Str S/M. Nypris: 199,-",Craft,Craft,1,0.914139648319,nan,Craft,0,0.000182953322696
Ubrukte sko fra Nelly trend. Str 39. Farge beige suede. ,Nelly,Nelly trend,1,0.99999999998,nan,trend,0,9.21076518142e-09
Ubukt kåpe fra Gant str.36,Gant,Gant,1,0.99999999995,nan,Ubukt,0,5.59730952425e-08
"Canadiens str liten smal, pent brukt 500kr ",Canadiens,Canadiens,1,0.995535588133,nan,Canadiens,0,3.25939532866e-05
Tandberg høyttaler 113/106 kun 1. Virker. Retro stereo,Tandberg,Tandberg,1,0.999729143038,nan,113,0,0.26928094868
"Fint brukt skrivepult med EKBY TONY hylle. Skrivepulten og stolen er kjøpt for 8 måneder siden.
												Pris: 650 kr.

												Kontorstol fra IKEA.
												Pris: 60 kr.",IKEA,IKEA,1,0.999999997936,EKBY TONY,TONY,0,1.62558164579e-05
Str 39. Hentes/sendes kjøper betaler.,nan,Str,0,2.17740237754e-08,nan,39,0,5.09658575467e-09
Svart gucci monogran Canvas veske med skinn detaljer ! ,gucci,gucci monogran Canvas,1,0.986463980504,nan,monogran,0,0.324558759886
Dongeri jakke m/ skinn fra VeroModa i Str S /Fint brukt(:,VeroModa,VeroModa,1,0.999940366013,nan,Dongeri,0,3.26431282352e-05
Reborn baby toddler dukke. 67cm Linea ,Reborn,Reborn,1,0.999809268531,nan,Linea,0,0.000291361184945
Akryl negler med forlengelse fra pris på 400kr :) ,nan,Akryl,0,0.00166216822606,nan,Akryl,0,1.40488726039e-05
Dr Martens støvletter - uforede. Air-cushion såler.,Dr Martens,Dr Martens,1,0.999924619266,nan,Martens,0,0.0343461857552
Lyseblå bluse fra H&M. Str. 34. ,H&M,H&M,1,0.999999999998,nan,Lyseblå,0,5.56286428952e-07
Helt nye Aldo pumps i beige til salgs. Str 38! ,Aldo,Aldo,1,0.999996065915,nan,Aldo,0,7.52513662539e-07
Craft herre str xl dun jakke. Kr 500,Craft,Craft,1,0.999425969343,nan,Craft,0,5.04521791875e-06
"Ubrukt kjole fra FindersKeepers. Farge: hvit, str: M ",FindersKeepers,FindersKeepers,1,0.999996325466,nan,FindersKeepers,0,5.07626505565e-07
Emmaljunga edge duo vogn 2012 modell selges. Pent brukt.,Emmaljunga,Emmaljunga,1,0.983435077802,edge duo,edge,0,0.0425516865901
Sort patrizia pepe blazer str 42-S. Utsolgt overalt!,patrizia pepe,pepe,0,0.0162880829874,nan,pepe,0,0.00136705393434
17 filmer og 2 serier.,nan,og,0,1.57481880694e-07,nan,17,0,3.40168712277e-08
Sko fra Forever 21 i størrelse 40.      Aldri brukt,Forever 21,Forever 21,1,0.999999999661,nan,21,0,1.00502373071e-06
Jessica Simpson str 40. Ubrukt. Ny pris kr 1600. God deal!,Jessica Simpson,Jessica Simpson,1,0.999999991378,nan,Simpson,0,6.88883824642e-06
Marc by Marc Jacobs PC mappe 15 tommer - ny i tilstand!!,Marc by Marc Jacobs,Marc by Marc Jacobs,1,0.594252675535,nan,Marc,0,3.37907406064e-05
"DKNY klokke, Ubrukt! Lett å regulere lengde selv. ",DKNY,DKNY,1,0.999961160696,nan,DKNY,0,1.49120092959e-05
"Ikea, hvit vegghylle, kjøpt i 2014. Fra Liatorpserien.",Ikea,Ikea,1,0.999999967033,nan,Liatorpserien,0,1.47345795371e-05
Ny Michael Kors poncho str S/M,Michael Kors,Michael Kors,1,0.999961686345,nan,Michael,0,3.82097229209e-05
"Støvetter i fløyel, Free Lance, str 38. Før 5999,- ",Free Lance,Free Lance,1,0.97016323914,nan,Free,0,0.0256758308404
Sko fra Victoria of Sweeden str 37. Brukt en gang. ,Victoria of Sweeden,Victoria of Sweeden,1,0.999999999992,nan,Sweeden,0,6.83907983793e-05
"2 strikkegensere, 3 piqueer og en t-shirt str2 år",nan,shirt,0,0.000654812804772,nan,2,0,3.05801385104e-06
Ubrukt Tiger skinn veske str 30x23x8 cm,Tiger,Tiger,1,0.999998047457,nan,skinn,0,9.15078483059e-07
Foldekniv fra TOPS - modell Close Quarter Tactical - 304.,TOPS,TOPS-modell Close,1,0.991529136623,Close Quarter Tactical,Quarter,0,0.282868287465
